JobID,Title,Company,CompanyCategory,Industry,Location,ExperienceLevel,ExperienceYearsMin,ExperienceYearsMax,AnnualSalaryINR,RequiredSkills,OptionalSkills,EducationRequired,JobType,PostingSource,DatePosted,IsRemote,IsActive,PostingYear,PostingMonth,PostingMonthName,PostingYearMonth,DaysOld,SalaryBand,ExperienceBracket
JOB07149,Bi Developer,Ibm,FAANG/Big Tech,Saas,Delhi Ncr,Entry Level (0-2 Yrs),0,2,610000,DAX|Data Modeling|Looker|Excel|Tableau,Power BI|Python|SSRS,BCA,Contract,Instahyre,2025-11-04,0,1,2025,11,Nov,2025-11,161,₹5–10L,Fresher (0-1yr)
JOB07150,Data Engineer,Ibm,FAANG/Big Tech,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,1390000,SQL|Snowflake|Airflow,AWS|BigQuery,M.Sc (Statistics),Full-Time,Indeed,2026-03-30,0,0,2026,3,Mar,2026-03,15,₹10–15L,Mid (3-6yrs)
JOB07151,Bi Developer,Accenture India,FAANG/Big Tech,Bfsi,Hyderabad,Entry Level (0-2 Yrs),0,2,630000,Excel|Python|Power BI|SQL|Data Modeling,Looker|ETL|Tableau|DAX,M.Tech/M.E.,Full-Time,Instahyre,2026-04-10,0,1,2026,4,Apr,2026-04,4,₹5–10L,Fresher (0-1yr)
JOB07152,Ai Engineer,Oracle,Analytics Firms,Fintech,Chennai,Mid Level (2-5 Yrs),2,5,1740000,NLP|LLMs|Python|Vector Databases,FastAPI|Fine-tuning|Prompt Engineering,MCA,Full-Time,LinkedIn,2025-07-25,0,1,2025,7,Jul,2025-07,263,₹15–20L,Mid (3-6yrs)
JOB07153,Business Analyst,Sigmoid,Indian IT,Telecom,Remote,Mid Level (2-5 Yrs),2,5,580000,Power BI|Stakeholder Management|Visio,Agile|Process Mapping|Tableau|Requirements Gathering,B.Tech/B.E.,Full-Time,Indeed,2025-09-05,1,1,2025,9,Sep,2025-09,221,₹5–10L,Mid (3-6yrs)
JOB07154,Mlops Engineer,Tcs,Startups,Gaming,Bangalore,Mid Level (2-5 Yrs),2,5,2180000,Docker|CI/CD|Model Monitoring|Python|Kubernetes,Airflow|MLflow|Terraform,MBA,Contract,Glassdoor,2025-10-11,0,1,2025,10,Oct,2025-10,185,₹20–30L,Mid (3-6yrs)
JOB07155,Data Analyst,Nvidia,Analytics Firms,Real Estate,Mumbai,Senior Level (5-8 Yrs),5,8,1410000,R|SQL|Python|Google Analytics|Tableau,Power BI|Statistics|Data Visualization|Looker,M.Sc (Statistics),Internship,AngelList,2025-09-08,0,0,2025,9,Sep,2025-09,218,₹10–15L,Senior (6-10yrs)
JOB07156,Data Analyst,Apple,Indian IT,Edtech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,1250000,Looker|Data Visualization|R|Python|Power BI,Excel|SQL,M.Sc (Statistics),Internship,Glassdoor,2025-08-06,0,1,2025,8,Aug,2025-08,251,₹10–15L,Senior (6-10yrs)
JOB07157,Data Analyst,Absolutdata,Indian IT,Edtech,Mumbai,Mid Level (2-5 Yrs),2,5,860000,Data Visualization|Power BI|Looker|Statistics|Google Analytics,Python|Excel,M.Sc (Data Science),Full-Time,Instahyre,2026-01-10,1,1,2026,1,Jan,2026-01,94,₹5–10L,Mid (3-6yrs)
JOB07158,Bi Developer,Ey,Analytics Firms,Fintech,Pune,Senior Level (5-8 Yrs),5,8,1130000,Power BI|SQL|DAX|Tableau,Looker|Data Modeling|Python|ETL,MBA,Full-Time,Company Website,2026-04-14,0,1,2026,4,Apr,2026-04,0,₹10–15L,Senior (6-10yrs)
JOB07159,Ai Engineer,Tcs,Indian IT,Edtech,Bangalore,Mid Level (2-5 Yrs),2,5,1030000,Vector Databases|Fine-tuning|LLMs|RAG,Prompt Engineering|NLP,B.Tech/B.E.,Full-Time,Glassdoor,2025-06-01,0,1,2025,6,Jun,2025-06,317,₹10–15L,Mid (3-6yrs)
JOB07160,Data Analyst,Meesho,Consulting,Gaming,Hyderabad,Entry Level (0-2 Yrs),0,2,490000,Statistics|Python|R,Google Analytics|Data Visualization,M.Tech/M.E.,Internship,Instahyre,2026-02-04,0,1,2026,2,Feb,2026-02,69,₹0–5L,Fresher (0-1yr)
JOB07161,Quantitative Analyst,Tech Mahindra,Analytics Firms,E-Commerce,Kolkata,Mid Level (2-5 Yrs),2,5,2680000,Monte Carlo Simulation|Financial Modeling|Excel|R|VBA,Statistics|Python,MCA,Full-Time,Naukri,2026-04-07,0,0,2026,4,Apr,2026-04,7,₹20–30L,Mid (3-6yrs)
JOB07162,Data Engineer,Cars24,Analytics Firms,It Services,Mumbai,Senior Level (5-8 Yrs),5,8,2950000,dbt|Python|Airflow|AWS|Kafka,ETL Pipelines|Apache Spark|Snowflake,MCA,Full-Time,LinkedIn,2026-02-20,0,1,2026,2,Feb,2026-02,53,₹20–30L,Senior (6-10yrs)
JOB07163,Nlp Engineer,Phonepe,Startups,Saas,Hyderabad,Senior Level (5-8 Yrs),5,8,2080000,NLP|BERT|NLTK|HuggingFace,Named Entity Recognition|Python|TensorFlow,M.Tech/M.E.,Full-Time,IIMJobs,2025-09-04,0,1,2025,9,Sep,2025-09,222,₹20–30L,Senior (6-10yrs)
JOB07164,Machine Learning Engineer,Idc,Product,Real Estate,Bangalore,Entry Level (0-2 Yrs),0,2,720000,GCP|AWS|TensorFlow|Docker|Feature Engineering,Kubernetes|Python|PyTorch,B.Tech/B.E.,Full-Time,Instahyre,2025-12-02,0,1,2025,12,Dec,2025-12,133,₹5–10L,Fresher (0-1yr)
JOB07165,Bi Developer,Meesho,Indian IT,Real Estate,Bangalore,Mid Level (2-5 Yrs),2,5,1210000,Python|DAX|Tableau,Power BI|SQL|SSRS|Data Modeling,MCA,Internship,Instahyre,2026-03-20,1,1,2026,3,Mar,2026-03,25,₹10–15L,Mid (3-6yrs)
JOB07167,Business Analyst,Meesho,Indian IT,Retail,Bangalore,Mid Level (2-5 Yrs),2,5,900000,Process Mapping|Excel|Visio|Agile|SQL,JIRA|Tableau,M.Tech/M.E.,Full-Time,Naukri,2026-02-03,0,1,2026,2,Feb,2026-02,70,₹5–10L,Mid (3-6yrs)
JOB07168,Nlp Engineer,Gartner,Product,Govtech,Bangalore,Mid Level (2-5 Yrs),2,5,1270000,Text Classification|spaCy|TensorFlow|NLP|HuggingFace,Python|NLTK,BCA,Full-Time,IIMJobs,2025-09-30,0,1,2025,9,Sep,2025-09,196,₹10–15L,Mid (3-6yrs)
JOB07169,Computer Vision Engineer,Oracle,Indian IT,Media & Entertainment,Chennai,Mid Level (2-5 Yrs),2,5,1850000,OpenCV|TensorFlow|Deep Learning|Image Segmentation,YOLO|CNN|PyTorch,BCA,Contract,LinkedIn,2025-11-19,0,0,2025,11,Nov,2025-11,146,₹15–20L,Mid (3-6yrs)
JOB07170,Data Scientist,Swiggy,Indian IT,Govtech,Delhi Ncr,Lead/Principal (8+ Yrs),8,15,1930000,Statistics|PyTorch|Scikit-learn|Machine Learning,SQL|Python|TensorFlow,B.Tech/B.E.,Full-Time,Naukri,2025-05-23,0,0,2025,5,May,2025-05,326,₹15–20L,Principal (10+yrs)
JOB07171,Research Scientist,Google,Product,E-Commerce,Hyderabad,Mid Level (2-5 Yrs),2,5,1880000,Research Papers|Deep Learning|Python|Statistics|Reinforcement Learning,PyTorch|Publications|NLP,M.Sc (Data Science),Full-Time,LinkedIn,2026-04-03,0,1,2026,4,Apr,2026-04,11,₹15–20L,Mid (3-6yrs)
JOB07172,Data Analyst,Setu,Startups,Telecom,Bangalore,Entry Level (0-2 Yrs),0,2,320000,R|Tableau|Google Analytics,SQL|Looker|Power BI|Excel,B.Tech/B.E.,Internship,IIMJobs,2025-07-12,0,1,2025,7,Jul,2025-07,276,₹0–5L,Fresher (0-1yr)
JOB07173,Data Scientist,Tcs,Indian IT,Manufacturing,Bangalore,Entry Level (0-2 Yrs),0,2,640000,Deep Learning|PyTorch|Scikit-learn,TensorFlow|Machine Learning,B.Sc (CS/IT),Full-Time,IIMJobs,2026-03-10,0,1,2026,3,Mar,2026-03,35,₹5–10L,Fresher (0-1yr)
JOB07174,Data Engineer,Wipro,Startups,Bfsi,Delhi Ncr,Lead/Principal (8+ Yrs),8,15,4350000,ETL Pipelines|Snowflake|dbt|BigQuery,Python|AWS|Airflow|SQL,PhD,Internship,Company Website,2025-05-01,1,1,2025,5,May,2025-05,348,₹30L+,Principal (10+yrs)
JOB07175,Data Scientist,Ltimindtree,FAANG/Big Tech,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,2060000,Machine Learning|SQL|PyTorch,Deep Learning|NLP|R|TensorFlow,BCA,Full-Time,Company Website,2025-06-02,0,1,2025,6,Jun,2025-06,316,₹20–30L,Mid (3-6yrs)
JOB07176,Data Scientist,Salesforce,Indian IT,Bfsi,Mumbai,Lead/Principal (8+ Yrs),8,15,1440000,Machine Learning|TensorFlow|Statistics|Scikit-learn|R,Deep Learning|NLP|PyTorch|Python,MCA,Full-Time,Company Website,2025-07-02,0,1,2025,7,Jul,2025-07,286,₹10–15L,Principal (10+yrs)
JOB07177,Data Scientist,Cognizant,Startups,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,990000,PyTorch|R|Scikit-learn,TensorFlow|Machine Learning|NLP,MBA,Full-Time,AngelList,2025-08-03,1,0,2025,8,Aug,2025-08,254,₹5–10L,Mid (3-6yrs)
JOB07178,Data Analyst,Juspay,Indian IT,It Services,Bangalore,Mid Level (2-5 Yrs),2,5,970000,Statistics|Python|Excel|Looker,Power BI|SQL,B.Sc (CS/IT),Internship,AngelList,2025-09-21,0,0,2025,9,Sep,2025-09,205,₹5–10L,Mid (3-6yrs)
JOB07179,Computer Vision Engineer,Meesho,Indian IT,Healthtech,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1520000,Image Segmentation|Python|CNN|PyTorch|Object Detection,NumPy|Deep Learning|TensorFlow|OpenCV,M.Sc (Data Science),Full-Time,Glassdoor,2025-04-18,0,0,2025,4,Apr,2025-04,361,₹15–20L,Fresher (0-1yr)
JOB07180,Business Analyst,Ltimindtree,Indian IT,Govtech,Mumbai,Mid Level (2-5 Yrs),2,5,740000,Process Mapping|Tableau|Power BI,Visio|Stakeholder Management,PhD,Full-Time,Company Website,2026-03-22,0,0,2026,3,Mar,2026-03,23,₹5–10L,Mid (3-6yrs)
JOB07181,Data Analyst,Cognizant,Indian IT,Media & Entertainment,Mumbai,Entry Level (0-2 Yrs),0,2,370000,Google Analytics|Tableau|SQL|Excel|Power BI,Statistics|Python|Looker|R,PhD,Full-Time,Glassdoor,2025-08-20,1,1,2025,8,Aug,2025-08,237,₹0–5L,Fresher (0-1yr)
JOB07182,Nlp Engineer,Google,Startups,Govtech,Bangalore,Senior Level (5-8 Yrs),5,8,1530000,BERT|Text Classification|Named Entity Recognition|spaCy,NLP|Python|HuggingFace,MBA,Internship,Company Website,2025-11-17,0,0,2025,11,Nov,2025-11,148,₹15–20L,Senior (6-10yrs)
JOB07183,Research Scientist,Musigma,Indian IT,Telecom,Mumbai,Mid Level (2-5 Yrs),2,5,2750000,Deep Learning|Statistics|Mathematics|PyTorch|Research Papers,Publications|Python,PhD,Full-Time,Naukri,2025-10-31,0,1,2025,10,Oct,2025-10,165,₹20–30L,Mid (3-6yrs)
JOB07184,Business Analyst,Zepto,Product,Govtech,Bangalore,Lead/Principal (8+ Yrs),8,15,1370000,Excel|Stakeholder Management|Requirements Gathering|SQL|Visio,JIRA|Agile|Tableau|Power BI,M.Tech/M.E.,Full-Time,AngelList,2026-02-16,0,1,2026,2,Feb,2026-02,57,₹10–15L,Principal (10+yrs)
JOB07185,Data Engineer,Bridgei2I,Consulting,Gaming,Hyderabad,Entry Level (0-2 Yrs),0,2,1500000,ETL Pipelines|BigQuery|SQL|Snowflake,Kafka|Airflow,BCA,Full-Time,Indeed,2025-05-15,0,1,2025,5,May,2025-05,334,₹15–20L,Fresher (0-1yr)
JOB07186,Machine Learning Engineer,Ltimindtree,Product,Logistics,Hyderabad,Lead/Principal (8+ Yrs),8,15,3040000,Docker|TensorFlow|MLOps|AWS|Python,Model Deployment|Kubernetes,B.Tech/B.E.,Full-Time,IIMJobs,2025-10-20,0,1,2025,10,Oct,2025-10,176,₹30L+,Principal (10+yrs)
JOB07187,Ai Engineer,Urban Company,Analytics Firms,Telecom,Remote,Mid Level (2-5 Yrs),2,5,1160000,OpenAI API|LLMs|Fine-tuning|Prompt Engineering|Python,FastAPI|RAG|NLP,BBA + Certification,Full-Time,Glassdoor,2026-03-26,1,1,2026,3,Mar,2026-03,19,₹10–15L,Mid (3-6yrs)
JOB07188,Data Scientist,Salesforce,FAANG/Big Tech,Saas,Chennai,Senior Level (5-8 Yrs),5,8,2510000,PyTorch|SQL|Machine Learning,R|Scikit-learn|NLP,M.Sc (Data Science),Internship,Company Website,2026-03-10,0,1,2026,3,Mar,2026-03,35,₹20–30L,Senior (6-10yrs)
JOB07189,Data Analyst,Tiger Analytics,Product,Fintech,Chennai,Senior Level (5-8 Yrs),5,8,820000,Looker|Tableau|Google Analytics|R,Power BI|Excel,M.Tech/M.E.,Full-Time,LinkedIn,2026-04-07,1,1,2026,4,Apr,2026-04,7,₹5–10L,Senior (6-10yrs)
JOB07190,Data Analyst,Absolutdata,Analytics Firms,Govtech,Pune,Senior Level (5-8 Yrs),5,8,1720000,Python|Power BI|Excel,R|Statistics|Looker|SQL,M.Tech/M.E.,Full-Time,IIMJobs,2026-01-20,0,1,2026,1,Jan,2026-01,84,₹15–20L,Senior (6-10yrs)
JOB07191,Business Analyst,Ey,Indian IT,Telecom,Bangalore,Senior Level (5-8 Yrs),5,8,900000,Excel|Stakeholder Management|SQL|Requirements Gathering|Power BI,Agile|Tableau,BBA + Certification,Full-Time,AngelList,2026-01-25,0,1,2026,1,Jan,2026-01,79,₹5–10L,Senior (6-10yrs)
JOB07192,Ai Engineer,Hcl Technologies,FAANG/Big Tech,It Services,Remote,Entry Level (0-2 Yrs),0,2,1150000,LangChain|FastAPI|Fine-tuning|Vector Databases,LLMs|NLP|Prompt Engineering|RAG,MCA,Full-Time,Naukri,2026-04-07,1,1,2026,4,Apr,2026-04,7,₹10–15L,Fresher (0-1yr)
JOB07193,Machine Learning Engineer,Ltimindtree,FAANG/Big Tech,Edtech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,2990000,TensorFlow|Docker|Python|PyTorch|Feature Engineering,AWS|MLOps|Kubernetes|GCP,B.Sc (CS/IT),Contract,Indeed,2026-04-12,0,1,2026,4,Apr,2026-04,2,₹20–30L,Senior (6-10yrs)
JOB07194,Bi Developer,Bain,Consulting,Gaming,Pune,Mid Level (2-5 Yrs),2,5,820000,SSRS|Python|SQL|Power BI|Excel,DAX|ETL|Looker|Tableau,B.Sc (CS/IT),Internship,LinkedIn,2025-06-04,0,1,2025,6,Jun,2025-06,314,₹5–10L,Mid (3-6yrs)
JOB07195,Nlp Engineer,Idc,Product,Fintech,Mumbai,Senior Level (5-8 Yrs),5,8,1570000,Text Classification|Named Entity Recognition|HuggingFace,NLTK|spaCy|Python,PhD,Internship,IIMJobs,2025-12-06,0,0,2025,12,Dec,2025-12,129,₹15–20L,Senior (6-10yrs)
JOB07196,Ai Engineer,Bridgei2I,Product,E-Commerce,Bangalore,Entry Level (0-2 Yrs),0,2,890000,OpenAI API|LangChain|LLMs|RAG|NLP,FastAPI|Fine-tuning|Vector Databases|Python,BCA,Internship,Glassdoor,2025-04-19,0,0,2025,4,Apr,2025-04,360,₹5–10L,Fresher (0-1yr)
JOB07197,Research Scientist,Nvidia,Analytics Firms,Saas,Delhi Ncr,Mid Level (2-5 Yrs),2,5,2660000,Statistics|TensorFlow|Reinforcement Learning,Python|Deep Learning,PhD,Internship,Instahyre,2025-06-28,0,1,2025,6,Jun,2025-06,290,₹20–30L,Mid (3-6yrs)
JOB07198,Bi Developer,Mckinsey,Product,Media & Entertainment,Bangalore,Mid Level (2-5 Yrs),2,5,620000,Tableau|SQL|SSRS|Python|ETL,Looker|Excel|DAX,M.Tech/M.E.,Full-Time,AngelList,2026-03-13,0,1,2026,3,Mar,2026-03,32,₹5–10L,Mid (3-6yrs)
JOB07199,Machine Learning Engineer,Microsoft,Product,Retail,Bangalore,Mid Level (2-5 Yrs),2,5,940000,Model Deployment|PyTorch|Feature Engineering,AWS|Docker,PhD,Full-Time,Naukri,2026-01-03,1,1,2026,1,Jan,2026-01,101,₹5–10L,Mid (3-6yrs)
JOB07200,Data Scientist,Setu,Indian IT,It Services,Kolkata,Mid Level (2-5 Yrs),2,5,1470000,NLP|Statistics|Deep Learning,Scikit-learn|Machine Learning|R,MCA,Full-Time,LinkedIn,2025-12-07,0,1,2025,12,Dec,2025-12,128,₹10–15L,Mid (3-6yrs)
JOB07201,Quantitative Analyst,Accenture India,Consulting,Saas,Hyderabad,Mid Level (2-5 Yrs),2,5,2910000,Python|Statistics|Monte Carlo Simulation,Excel|MATLAB,M.Tech/M.E.,Internship,Indeed,2025-06-23,0,1,2025,6,Jun,2025-06,295,₹20–30L,Mid (3-6yrs)
JOB07202,Data Analyst,Tiger Analytics,FAANG/Big Tech,Gaming,Hyderabad,Mid Level (2-5 Yrs),2,5,1090000,Python|Google Analytics|Looker|Data Visualization|Statistics,SQL|Power BI,M.Sc (Data Science),Full-Time,LinkedIn,2025-05-22,1,1,2025,5,May,2025-05,327,₹10–15L,Mid (3-6yrs)
JOB07204,Data Engineer,Cars24,Startups,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,1830000,Airflow|dbt|Snowflake,SQL|ETL Pipelines|Kafka,M.Tech/M.E.,Internship,IIMJobs,2025-07-08,0,1,2025,7,Jul,2025-07,280,₹15–20L,Mid (3-6yrs)
JOB07205,Data Analyst,Infosys,FAANG/Big Tech,Retail,Hyderabad,Entry Level (0-2 Yrs),0,2,500000,Python|Data Visualization|Tableau,Excel|Statistics,PhD,Internship,Instahyre,2025-10-10,0,0,2025,10,Oct,2025-10,186,₹5–10L,Fresher (0-1yr)
JOB07206,Data Scientist,Darwinbox,FAANG/Big Tech,Logistics,Delhi Ncr,Entry Level (0-2 Yrs),0,2,960000,Deep Learning|Python|NLP,Statistics|Scikit-learn,PhD,Full-Time,Instahyre,2025-12-27,0,1,2025,12,Dec,2025-12,108,₹5–10L,Fresher (0-1yr)
JOB07207,Mlops Engineer,Darwinbox,Startups,Manufacturing,Delhi Ncr,Mid Level (2-5 Yrs),2,5,2250000,Model Monitoring|Airflow|Python|MLflow|GCP,Kubernetes|Terraform,B.Tech/B.E.,Full-Time,IIMJobs,2025-05-24,0,1,2025,5,May,2025-05,325,₹20–30L,Mid (3-6yrs)
JOB07208,Mlops Engineer,Darwinbox,Startups,Telecom,Delhi Ncr,Mid Level (2-5 Yrs),2,5,2480000,Terraform|Airflow|Python|Kubernetes,GCP|CI/CD|Docker,M.Tech/M.E.,Full-Time,LinkedIn,2025-09-13,0,1,2025,9,Sep,2025-09,213,₹20–30L,Mid (3-6yrs)
JOB07209,Bi Developer,Setu,Analytics Firms,Govtech,Mumbai,Senior Level (5-8 Yrs),5,8,1940000,Looker|Data Modeling|SSRS,Power BI|Tableau,MCA,Full-Time,Instahyre,2025-12-04,0,1,2025,12,Dec,2025-12,131,₹15–20L,Senior (6-10yrs)
JOB07210,Machine Learning Engineer,Capgemini,FAANG/Big Tech,Edtech,Chennai,Mid Level (2-5 Yrs),2,5,2030000,Kubernetes|Feature Engineering|Model Deployment|Python,Docker|MLOps|TensorFlow,MBA,Full-Time,Glassdoor,2026-03-15,0,0,2026,3,Mar,2026-03,30,₹20–30L,Mid (3-6yrs)
JOB07211,Mlops Engineer,Bigbasket,FAANG/Big Tech,Retail,Chennai,Entry Level (0-2 Yrs),0,2,910000,GCP|Docker|CI/CD|AWS|Python,MLflow|Airflow,B.Sc (CS/IT),Full-Time,Naukri,2026-01-31,0,1,2026,1,Jan,2026-01,73,₹5–10L,Fresher (0-1yr)
JOB07212,Data Analyst,Adobe,Indian IT,E-Commerce,Chennai,Senior Level (5-8 Yrs),5,8,780000,Excel|SQL|Data Visualization|Looker|Google Analytics,Power BI|Statistics,M.Sc (Statistics),Full-Time,Naukri,2025-07-23,0,1,2025,7,Jul,2025-07,265,₹5–10L,Senior (6-10yrs)
JOB07213,Machine Learning Engineer,Mphasis,Indian IT,Saas,Kolkata,Senior Level (5-8 Yrs),5,8,3720000,Feature Engineering|MLOps|Docker|TensorFlow,Python|GCP|Kubernetes|Model Deployment,B.Sc (CS/IT),Internship,Glassdoor,2026-04-11,0,1,2026,4,Apr,2026-04,3,₹30L+,Senior (6-10yrs)
JOB07214,Data Engineer,Bridgei2I,Product,Real Estate,Bangalore,Mid Level (2-5 Yrs),2,5,1850000,Snowflake|Airflow|Apache Spark,Kafka|BigQuery,M.Sc (Statistics),Contract,Instahyre,2025-08-24,0,0,2025,8,Aug,2025-08,233,₹15–20L,Mid (3-6yrs)
JOB07215,Data Analyst,Infosys,Indian IT,E-Commerce,Bangalore,Lead/Principal (8+ Yrs),8,15,860000,Power BI|R|Looker|Python|Tableau,Statistics|Excel|Data Visualization,PhD,Internship,IIMJobs,2025-04-26,0,1,2025,4,Apr,2025-04,353,₹5–10L,Principal (10+yrs)
JOB07217,Computer Vision Engineer,Mphasis,Consulting,E-Commerce,Bangalore,Mid Level (2-5 Yrs),2,5,2390000,Image Segmentation|NumPy|TensorFlow|Deep Learning|Python,YOLO|CNN|OpenCV|Object Detection,M.Sc (Data Science),Internship,Naukri,2026-01-04,0,1,2026,1,Jan,2026-01,100,₹20–30L,Mid (3-6yrs)
JOB07218,Machine Learning Engineer,Idc,Startups,Healthtech,Mumbai,Senior Level (5-8 Yrs),5,8,2900000,Docker|MLOps|Kubernetes|Feature Engineering,Model Deployment|PyTorch|AWS|Python,B.Tech/B.E.,Full-Time,Naukri,2025-10-20,0,1,2025,10,Oct,2025-10,176,₹20–30L,Senior (6-10yrs)
JOB07219,Business Analyst,Tiger Analytics,Indian IT,Bfsi,Bangalore,Mid Level (2-5 Yrs),2,5,610000,JIRA|Requirements Gathering|Excel|SQL,Agile|Tableau|Power BI|Stakeholder Management,MBA,Full-Time,Glassdoor,2025-10-26,0,0,2025,10,Oct,2025-10,170,₹5–10L,Mid (3-6yrs)
JOB07220,Data Analyst,Ltimindtree,Indian IT,Fintech,Bangalore,Entry Level (0-2 Yrs),0,2,330000,Google Analytics|Data Visualization|Power BI|Tableau,R|Python|Statistics|Excel,M.Sc (Data Science),Full-Time,AngelList,2025-06-14,0,1,2025,6,Jun,2025-06,304,₹0–5L,Fresher (0-1yr)
JOB07221,Machine Learning Engineer,Gartner,Analytics Firms,It Services,Bangalore,Entry Level (0-2 Yrs),0,2,1680000,Kubernetes|Python|TensorFlow|PyTorch|Docker,AWS|Feature Engineering,M.Sc (Data Science),Internship,Indeed,2025-07-31,0,1,2025,7,Jul,2025-07,257,₹15–20L,Fresher (0-1yr)
JOB07222,Machine Learning Engineer,Bigbasket,Indian IT,Gaming,Delhi Ncr,Senior Level (5-8 Yrs),5,8,3220000,Kubernetes|TensorFlow|Python|MLOps,PyTorch|Model Deployment,M.Tech/M.E.,Full-Time,Glassdoor,2025-05-14,1,1,2025,5,May,2025-05,335,₹30L+,Senior (6-10yrs)
JOB07223,Bi Developer,Mphasis,Indian IT,It Services,Mumbai,Mid Level (2-5 Yrs),2,5,700000,SSRS|Data Modeling|Looker|Power BI|Tableau,SQL|Python|Excel,M.Sc (Statistics),Full-Time,Indeed,2026-04-06,1,0,2026,4,Apr,2026-04,8,₹5–10L,Mid (3-6yrs)
JOB07224,Data Analyst,Absolutdata,FAANG/Big Tech,Bfsi,Bangalore,Mid Level (2-5 Yrs),2,5,620000,Google Analytics|SQL|Tableau,Data Visualization|Python|Statistics,MCA,Internship,LinkedIn,2025-08-04,0,1,2025,8,Aug,2025-08,253,₹5–10L,Mid (3-6yrs)
JOB07225,Ai Engineer,Hcl Technologies,FAANG/Big Tech,Media & Entertainment,Hyderabad,Mid Level (2-5 Yrs),2,5,2800000,LLMs|Vector Databases|Python,RAG|OpenAI API|NLP|LangChain,MBA,Full-Time,Indeed,2026-01-05,0,0,2026,1,Jan,2026-01,99,₹20–30L,Mid (3-6yrs)
JOB07226,Computer Vision Engineer,Bridgei2I,Analytics Firms,Fintech,Mumbai,Mid Level (2-5 Yrs),2,5,1290000,Deep Learning|TensorFlow|Image Segmentation|OpenCV,NumPy|CNN,M.Tech/M.E.,Full-Time,Glassdoor,2026-04-01,0,1,2026,4,Apr,2026-04,13,₹10–15L,Mid (3-6yrs)
JOB07227,Bi Developer,Tech Mahindra,Startups,Retail,Chennai,Mid Level (2-5 Yrs),2,5,1420000,ETL|Python|SQL|Excel|SSRS,Power BI|Tableau|Data Modeling,B.Tech/B.E.,Internship,Instahyre,2026-01-24,0,1,2026,1,Jan,2026-01,80,₹10–15L,Mid (3-6yrs)
JOB07229,Data Analyst,Google,FAANG/Big Tech,Logistics,Mumbai,Mid Level (2-5 Yrs),2,5,850000,Looker|Power BI|Data Visualization,Statistics|Google Analytics|Tableau,M.Sc (Data Science),Full-Time,IIMJobs,2025-10-05,1,1,2025,10,Oct,2025-10,191,₹5–10L,Mid (3-6yrs)
JOB07230,Business Analyst,Ltimindtree,Product,E-Commerce,Delhi Ncr,Senior Level (5-8 Yrs),5,8,600000,JIRA|SQL|Stakeholder Management|Visio|Process Mapping,Excel|Requirements Gathering|Tableau|Agile,PhD,Full-Time,IIMJobs,2025-07-22,1,0,2025,7,Jul,2025-07,266,₹5–10L,Senior (6-10yrs)
JOB07231,Data Scientist,Juspay,Indian IT,Gaming,Bangalore,Senior Level (5-8 Yrs),5,8,2630000,TensorFlow|Scikit-learn|R|PyTorch,Deep Learning|NLP,BBA + Certification,Internship,Glassdoor,2026-02-11,0,1,2026,2,Feb,2026-02,62,₹20–30L,Senior (6-10yrs)
JOB07232,Business Analyst,Latentview,Consulting,Real Estate,Bangalore,Mid Level (2-5 Yrs),2,5,400000,Excel|Agile|Tableau|SQL,Requirements Gathering|Process Mapping,M.Sc (Statistics),Internship,Company Website,2025-07-31,0,1,2025,7,Jul,2025-07,257,₹0–5L,Mid (3-6yrs)
JOB07233,Machine Learning Engineer,Razorpay,Indian IT,Healthtech,Mumbai,Mid Level (2-5 Yrs),2,5,2090000,GCP|Model Deployment|Feature Engineering|PyTorch|Python,Docker|TensorFlow|AWS|MLOps,MCA,Full-Time,IIMJobs,2025-07-24,0,1,2025,7,Jul,2025-07,264,₹20–30L,Mid (3-6yrs)
JOB07234,Bi Developer,Oracle,Startups,Manufacturing,Mumbai,Lead/Principal (8+ Yrs),8,15,1360000,Python|DAX|SSRS|Data Modeling|Power BI,SQL|Looker,B.Sc (CS/IT),Internship,Indeed,2025-10-30,0,1,2025,10,Oct,2025-10,166,₹10–15L,Principal (10+yrs)
JOB07235,Research Scientist,Accenture India,Startups,Edtech,Bangalore,Entry Level (0-2 Yrs),0,2,1980000,Reinforcement Learning|NLP|Mathematics|Statistics,Research Papers|Python,MCA,Full-Time,Instahyre,2025-10-01,0,1,2025,10,Oct,2025-10,195,₹15–20L,Fresher (0-1yr)
JOB07236,Bi Developer,Setu,Analytics Firms,Telecom,Hyderabad,Mid Level (2-5 Yrs),2,5,1110000,SQL|Data Modeling|Tableau|ETL|SSRS,Python|Looker|DAX,M.Tech/M.E.,Internship,LinkedIn,2026-03-28,0,1,2026,3,Mar,2026-03,17,₹10–15L,Mid (3-6yrs)
